item_id,sid_L0,sid_L1,sid_L2,sid_L3,L0_freq,L1_freq,L2_freq,L3_freq,L2_uniqueness,item_knn_mean_dist,item_popularity,text_emb_norm
374,60,70,57,0,0,0,0,0,1.0,0.0,0,0.5355302095413208
375,48,122,174,0,0,0,0,0,1.0,0.0,0,0.4627940058708191
376,60,94,164,0,0,0,0,0,1.0,0.0,0,0.4964008629322052
377,13,22,149,0,0,0,0,0,1.0,0.0,0,0.5375091433525085
378,52,9,115,0,0,0,0,0,1.0,0.0,0,0.47449466586112976
379,25,84,96,0,0,0,0,0,1.0,0.0,0,0.4510248303413391
380,45,38,200,0,0,0,0,0,1.0,0.0,0,0.5444697737693787
381,10,79,35,0,0,0,0,0,1.0,0.0,0,0.5198479890823364
382,52,101,92,0,0,0,0,0,1.0,0.0,0,0.45714521408081055
383,38,90,183,0,0,0,0,0,1.0,0.0,0,0.4827062785625458
384,15,85,210,0,0,0,0,0,1.0,0.0,0,0.4641311466693878
385,6,122,42,0,0,0,0,0,1.0,0.0,0,0.501236617565155
386,56,127,120,0,0,0,0,0,1.0,0.0,0,0.5386242270469666
387,56,37,120,0,0,0,0,0,1.0,0.0,0,0.5403764843940735
388,25,92,226,0,0,0,0,0,1.0,0.0,0,0.5106372237205505
389,62,116,255,0,0,0,0,0,1.0,0.0,0,0.4967927932739258
390,48,62,100,0,0,0,0,0,1.0,0.0,0,0.5347825288772583
391,12,28,98,0,0,0,0,0,1.0,0.0,0,0.5536587238311768
392,6,113,11,0,0,0,0,0,1.0,0.0,0,0.4126052260398865
393,61,72,179,0,0,0,0,0,1.0,0.0,0,0.5123819708824158
394,21,24,15,0,0,0,0,0,1.0,0.0,0,0.4955836236476898
395,12,113,99,0,0,0,0,0,1.0,0.0,0,0.584144651889801
396,42,43,179,0,0,0,0,0,1.0,0.0,0,0.5374837517738342
397,6,110,50,0,0,0,0,0,1.0,0.0,0,0.5038700699806213
398,6,23,13,0,0,0,0,0,1.0,0.0,0,0.49168163537979126
399,6,43,149,0,0,0,0,0,1.0,0.0,0,0.5352528691291809
400,59,86,221,0,0,0,0,0,1.0,0.0,0,0.4605468213558197
401,56,5,247,0,0,0,0,0,1.0,0.0,0,0.468578040599823
402,36,29,132,0,0,0,0,0,1.0,0.0,0,0.4545357823371887
403,0,30,44,0,0,0,0,0,1.0,0.0,0,0.4835851192474365
404,11,116,39,0,0,0,0,0,1.0,0.0,0,0.47756651043891907
405,41,45,140,0,0,0,0,0,1.0,0.0,0,0.45140981674194336
406,50,87,63,0,0,0,0,0,1.0,0.0,0,0.5028969645500183
407,0,0,118,0,0,0,0,0,1.0,0.0,0,0.41632387042045593
408,5,60,28,0,0,0,0,0,1.0,0.0,0,0.47772830724716187
409,12,69,246,0,0,0,0,0,1.0,0.0,0,0.5230022072792053
410,49,71,88,0,0,0,0,0,1.0,0.0,0,0.45951393246650696
411,22,33,93,0,0,0,0,0,1.0,0.0,0,0.5037190914154053
412,48,67,251,0,0,0,0,0,1.0,0.0,0,0.47670498490333557
413,42,9,113,0,0,0,0,0,1.0,0.0,0,0.4879915118217468
414,56,104,89,0,0,0,0,0,1.0,0.0,0,0.455471009016037
415,58,59,31,0,0,0,0,0,1.0,0.0,0,0.5409985780715942
416,61,51,201,0,0,0,0,0,1.0,0.0,0,0.5142682194709778
417,49,71,59,0,0,0,0,0,1.0,0.0,0,0.5012210011482239
418,24,72,171,0,0,0,0,0,1.0,0.0,0,0.46638163924217224
419,52,88,169,0,0,0,0,0,1.0,0.0,0,0.4734516441822052
420,13,46,112,0,0,0,0,0,1.0,0.0,0,0.4250522255897522
421,44,40,12,0,0,0,0,0,1.0,0.0,0,0.4895040988922119
422,34,27,118,0,0,0,0,0,1.0,0.0,0,0.4190227687358856
423,59,47,193,0,0,0,0,0,1.0,0.0,0,0.5341119170188904
424,16,7,27,0,0,0,0,0,1.0,0.0,0,0.5008335113525391
425,47,114,238,0,0,0,0,0,1.0,0.0,0,0.5350887179374695
426,20,122,133,0,0,0,0,0,1.0,0.0,0,0.504409909248352
427,38,69,69,0,0,0,0,0,1.0,0.0,0,0.519128680229187
428,22,51,131,0,0,0,0,0,1.0,0.38628054994705296,0,0.523172914981842
429,44,60,49,0,0,0,0,0,1.0,0.0,0,0.4900253415107727
430,25,95,163,0,0,0,0,0,1.0,0.0,0,0.5174071192741394
431,20,122,80,0,0,0,0,0,1.0,0.0,0,0.4994870126247406
432,62,53,246,0,0,0,0,0,1.0,0.0,0,0.5011812448501587
433,62,71,102,0,0,0,0,0,1.0,0.0,0,0.5079465508460999
434,42,29,92,0,0,0,0,0,1.0,0.0,0,0.5004138946533203
435,52,80,154,0,0,0,0,0,1.0,0.0,0,0.484714150428772
436,28,62,204,0,0,0,0,0,1.0,0.0,0,0.5212990641593933
437,58,78,232,0,0,0,0,0,1.0,0.0,0,0.477172315120697
438,21,123,77,0,0,0,0,0,1.0,0.0,0,0.5365469455718994
439,42,40,10,0,0,0,0,0,1.0,0.0,0,0.5070136785507202
440,9,31,170,0,0,0,0,0,1.0,0.0,0,0.5939313173294067
441,4,68,234,0,0,0,0,0,1.0,0.0,0,0.46512356400489807
442,16,61,66,0,0,0,0,0,1.0,0.0,0,0.5214281678199768
443,42,36,5,0,0,0,0,0,1.0,0.0,0,0.5469077229499817
444,12,36,221,0,0,0,0,0,1.0,0.0,0,0.5654905438423157
445,62,80,151,0,0,0,0,0,1.0,0.0,0,0.5247507095336914
446,12,36,22,0,0,0,0,0,1.0,0.0,0,0.4995981752872467
447,9,90,129,0,0,0,0,0,1.0,0.0,0,0.5713469386100769
448,12,61,42,0,0,0,0,0,1.0,0.0,0,0.5036373138427734
449,38,107,149,0,0,0,0,0,1.0,0.0,0,0.4406806528568268
450,16,62,253,0,0,0,0,0,1.0,0.0,0,0.5420675873756409
451,13,71,156,0,0,0,0,0,1.0,0.0,0,0.46227508783340454
452,23,53,93,0,0,0,0,0,1.0,0.0,0,0.5070220232009888
453,56,122,20,0,0,0,0,0,1.0,0.0,0,0.49293264746665955
454,4,125,145,0,0,0,0,0,1.0,0.0,0,0.4565809667110443
455,7,50,234,0,0,0,0,0,1.0,0.0,0,0.559228777885437
456,13,94,160,0,0,0,0,0,1.0,0.0,0,0.45943835377693176
457,38,23,30,0,0,0,0,0,1.0,0.0,0,0.463226854801178
458,49,118,129,0,0,0,0,0,1.0,0.0,0,0.4998094439506531
459,20,100,149,0,0,0,0,0,1.0,0.0,0,0.5847338438034058
460,18,48,211,0,0,0,0,0,1.0,0.0,0,0.5092298984527588
461,53,69,191,0,0,0,0,0,1.0,0.0,0,0.45658114552497864
462,13,11,40,0,0,0,0,0,1.0,0.0,0,0.502651035785675
463,17,16,242,0,0,0,0,0,1.0,0.0,0,0.5050535798072815
464,0,66,168,0,0,0,0,0,1.0,0.0,0,0.49138861894607544
465,24,3,64,0,0,0,0,0,1.0,0.0,0,0.5143704414367676
466,7,108,218,0,0,0,0,0,1.0,0.0,0,0.4846665859222412
467,19,23,97,0,0,0,0,0,1.0,0.0,0,0.5152314901351929
468,33,13,195,0,0,0,0,0,1.0,0.0,0,0.5283809304237366
469,13,71,175,0,0,0,0,0,1.0,0.0,0,0.45730650424957275
470,54,53,175,0,0,0,0,0,1.0,0.0,0,0.49234068393707275
471,37,94,58,0,0,0,0,0,1.0,0.0,0,0.5056800246238708
472,58,109,130,0,0,0,0,0,1.0,0.0,0,0.4611320495605469
473,58,116,76,0,0,0,0,0,1.0,0.0,0,0.4460706114768982
474,1,104,21,0,0,0,0,0,1.0,0.0,0,0.49576857686042786
475,14,115,79,0,0,0,0,0,1.0,0.0,0,0.5513899922370911
476,8,60,33,0,0,0,0,0,1.0,0.0,0,0.49096250534057617
477,16,57,77,0,0,0,0,0,1.0,0.0,0,0.4902426302433014
478,10,91,118,0,0,0,0,0,1.0,0.0,0,0.5656684041023254
479,39,0,141,0,0,0,0,0,1.0,0.0,0,0.4701179563999176
480,44,105,249,0,0,0,0,0,1.0,0.0,0,0.5150925517082214
481,44,105,21,0,0,0,0,0,1.0,0.0,0,0.5094481706619263
482,61,115,168,0,0,0,0,0,1.0,0.0,0,0.44932281970977783
483,33,85,48,0,0,0,0,0,1.0,0.0,0,0.4838178753852844
484,10,79,191,0,0,0,0,0,1.0,0.0,0,0.5205761194229126
485,59,51,72,0,0,0,0,0,1.0,0.0,0,0.4259125292301178
486,26,64,195,0,0,0,0,0,1.0,0.0,0,0.4903245270252228
487,47,98,135,0,0,0,0,0,1.0,0.0,0,0.5052304863929749
488,22,75,221,0,0,0,0,0,1.0,0.0,0,0.5017889738082886
489,7,112,97,0,0,0,0,0,1.0,0.0,0,0.4781874120235443
490,19,0,10,0,0,0,0,0,1.0,0.0,0,0.4903697967529297
491,48,124,128,0,0,0,0,0,1.0,0.0,0,0.5157418847084045
492,10,57,99,0,0,0,0,0,1.0,0.0,0,0.5241163372993469
493,19,41,12,0,0,0,0,0,1.0,0.0,0,0.5510711669921875
494,26,37,152,0,0,0,0,0,1.0,0.0,0,0.4711114466190338
495,43,93,234,0,0,0,0,0,1.0,0.0,0,0.5411689877510071
496,6,78,180,0,0,0,0,0,1.0,0.0,0,0.5311561226844788
497,52,110,161,0,0,0,0,0,1.0,0.0,0,0.47526514530181885
498,16,100,123,0,0,0,0,0,1.0,0.0,0,0.5641636848449707
499,57,36,180,0,0,0,0,0,1.0,0.0,0,0.48873817920684814
500,20,74,223,0,0,0,0,0,1.0,0.0,0,0.5122117400169373
501,15,25,35,0,0,0,0,0,1.0,0.0,0,0.47183623909950256
502,31,10,194,0,0,0,0,0,1.0,0.0,0,0.4858335256576538
503,41,59,70,0,0,0,0,0,1.0,0.0,0,0.4715477526187897
504,39,11,200,0,0,0,0,0,1.0,0.0,0,0.4702191948890686
505,31,91,5,0,0,0,0,0,1.0,0.0,0,0.5064054727554321
506,9,88,165,0,0,0,0,0,1.0,0.0,0,0.48763471841812134
507,31,103,36,0,0,0,0,0,1.0,0.0,0,0.4797331392765045
508,15,9,207,0,0,0,0,0,1.0,0.0,0,0.4638676047325134
509,15,3,76,0,0,0,0,0,1.0,0.0,0,0.4950667917728424
510,34,54,102,0,0,0,0,0,1.0,0.0,0,0.42538854479789734
511,15,91,235,0,0,0,0,0,1.0,0.0,0,0.5001443028450012
512,15,34,43,0,0,0,0,0,1.0,0.0,0,0.4810175597667694
513,31,7,55,0,0,0,0,0,1.0,0.0,0,0.5259760618209839
514,31,116,230,0,0,0,0,0,1.0,0.0,0,0.5175474286079407
515,36,113,217,0,0,0,0,0,1.0,0.0,0,0.47931408882141113
516,15,106,208,0,0,0,0,0,1.0,0.0,0,0.54277104139328
517,48,53,250,0,0,0,0,0,1.0,0.0,0,0.5684672594070435
518,9,16,128,0,0,0,0,0,1.0,0.0,0,0.5146335363388062
519,9,32,177,0,0,0,0,0,1.0,0.0,0,0.48454800248146057
520,10,44,194,0,0,0,0,0,1.0,0.0,0,0.5181270837783813
521,41,104,160,0,0,0,0,0,1.0,0.0,0,0.419527143239975
522,29,28,51,0,0,0,0,0,1.0,0.0,0,0.44300901889801025
523,51,94,76,0,0,0,0,0,1.0,0.0,0,0.511955738067627
524,17,124,105,0,0,0,0,0,1.0,0.0,0,0.5188916325569153
525,38,119,190,0,0,0,0,0,1.0,0.0,0,0.4536762535572052
526,24,28,185,0,0,0,0,0,1.0,0.0,0,0.5362448692321777
527,13,33,12,0,0,0,0,0,1.0,0.0,0,0.40388986468315125
528,44,42,178,0,0,0,0,0,1.0,0.0,0,0.5806917548179626
529,4,7,79,0,0,0,0,0,1.0,0.0,0,0.511400043964386
530,17,100,68,0,0,0,0,0,1.0,0.0,0,0.5567084550857544
531,21,73,100,0,0,0,0,0,1.0,0.0,0,0.5434197783470154
532,30,107,52,0,0,0,0,0,1.0,0.0,0,0.49798783659935
533,46,10,222,0,0,0,0,0,1.0,0.0,0,0.5106640458106995
534,17,62,54,0,0,0,0,0,1.0,0.0,0,0.522274911403656
535,61,106,77,0,0,0,0,0,1.0,0.0,0,0.5300269722938538
536,33,59,90,0,0,0,0,0,1.0,0.0,0,0.4766250550746918
537,5,55,101,0,0,0,0,0,1.0,0.0,0,0.5708268880844116
538,46,21,240,0,0,0,0,0,1.0,0.0,0,0.47685158252716064
539,5,89,186,0,0,0,0,0,1.0,0.0,0,0.5518794655799866
540,6,49,219,0,0,0,0,0,1.0,0.0,0,0.47650983929634094
541,56,113,34,0,0,0,0,0,1.0,0.0,0,0.5013489723205566
542,61,89,108,0,0,0,0,0,1.0,0.0,0,0.5506816506385803
543,52,115,43,0,0,0,0,0,1.0,0.0,0,0.4334239065647125
544,58,70,205,0,0,0,0,0,1.0,0.0,0,0.48351430892944336
545,32,108,198,0,0,0,0,0,1.0,0.0,0,0.5096690654754639
546,2,26,88,0,0,0,0,0,1.0,0.0,0,0.4335958659648895
547,22,54,162,0,0,0,0,0,1.0,0.0,0,0.4750077426433563
548,62,36,210,0,0,0,0,0,1.0,0.0,0,0.49006637930870056
549,14,10,175,0,0,0,0,0,1.0,0.0,0,0.6042361259460449
550,22,37,191,0,0,0,0,0,1.0,0.0,0,0.527683675289154
551,62,67,253,0,0,0,0,0,1.0,0.0,0,0.6072011590003967
552,22,96,82,0,0,0,0,0,1.0,0.0,0,0.5699207782745361
553,52,70,216,0,0,0,0,0,1.0,0.0,0,0.49053046107292175
554,31,24,238,0,0,0,0,0,1.0,0.0,0,0.5106028318405151
555,42,35,14,0,0,0,0,0,1.0,0.0,0,0.49816134572029114
556,16,61,127,0,0,0,0,0,1.0,0.0,0,0.4576195180416107
557,35,69,182,0,0,0,0,0,1.0,0.0,0,0.5247482657432556
558,36,8,123,0,0,0,0,0,1.0,0.0,0,0.438201367855072
559,59,19,53,0,0,0,0,0,1.0,0.0,0,0.49404463171958923
560,9,5,127,0,0,0,0,0,1.0,0.0,0,0.5111899971961975
561,48,53,84,0,0,0,0,0,1.0,0.0,0,0.5445471405982971
562,6,92,191,0,0,0,0,0,1.0,0.0,0,0.4969140291213989
563,9,61,7,0,0,0,0,0,1.0,0.0,0,0.4867781400680542
564,10,12,98,0,0,0,0,0,1.0,0.0,0,0.5766150951385498
565,58,20,129,0,0,0,0,0,1.0,0.0,0,0.48620954155921936
566,38,35,66,0,0,0,0,0,1.0,0.0,0,0.5116235017776489
567,48,2,64,0,0,0,0,0,1.0,0.0,0,0.5432780981063843
568,46,24,42,0,0,0,0,0,1.0,0.0,0,0.48566994071006775
569,55,75,187,0,0,0,0,0,1.0,0.0,0,0.47707825899124146
570,27,87,28,0,0,0,0,0,1.0,0.0,0,0.5412044525146484
571,54,24,231,0,0,0,0,0,1.0,0.0,0,0.5115311741828918
572,49,113,214,0,0,0,0,0,1.0,0.0,0,0.5512493848800659
573,46,17,63,0,0,0,0,0,1.0,0.0,0,0.4828781187534332
574,28,59,0,0,0,0,0,0,1.0,0.0,0,0.5593394041061401
575,58,59,12,0,0,0,0,0,1.0,0.2974858468330014,0,0.4849878251552582
576,32,29,55,0,0,0,0,0,1.0,0.0,0,0.499026894569397
577,43,46,118,0,0,0,0,0,1.0,0.0,0,0.5294971466064453
578,52,25,146,0,0,0,0,0,1.0,0.0,0,0.5183323621749878
579,38,102,214,0,0,0,0,0,1.0,0.0,0,0.5700423121452332
580,14,122,236,0,0,0,0,0,1.0,0.0,0,0.4795043468475342
581,23,71,19,0,0,0,0,0,1.0,0.0,0,0.49710631370544434
582,42,55,148,0,0,0,0,0,1.0,0.0,0,0.521243155002594
583,62,34,136,0,0,0,0,0,1.0,0.0,0,0.5234827995300293
584,12,39,222,0,0,0,0,0,1.0,0.0,0,0.5090546011924744
585,19,103,191,0,0,0,0,0,1.0,0.0,0,0.5902305245399475
586,43,105,29,0,0,0,0,0,1.0,0.0,0,0.5363331437110901
587,43,25,196,0,0,0,0,0,1.0,0.0,0,0.5958216786384583
588,43,0,181,0,0,0,0,0,1.0,0.0,0,0.4978238642215729
589,14,82,203,0,0,0,0,0,1.0,0.0,0,0.5729815363883972
590,35,56,21,0,0,0,0,0,1.0,0.0,0,0.5488901734352112
591,46,104,89,0,0,0,0,0,1.0,0.0,0,0.5120770335197449
592,62,49,162,0,0,0,0,0,1.0,0.0,0,0.5153281688690186
593,19,124,190,0,0,0,0,0,1.0,0.0,0,0.5058689713478088
594,43,12,231,0,0,0,0,0,1.0,0.0,0,0.5736885070800781
595,61,27,151,0,0,0,0,0,1.0,0.0,0,0.4474982023239136
596,62,88,114,0,0,0,0,0,1.0,0.0,0,0.542792022228241
597,42,121,138,0,0,0,0,0,1.0,0.0,0,0.45969918370246887
598,54,42,121,0,0,0,0,0,1.0,0.0,0,0.5719677805900574
599,48,69,142,0,0,0,0,0,1.0,0.0,0,0.5688338875770569
600,54,127,9,0,0,0,0,0,1.0,0.0,0,0.45877355337142944
601,41,67,60,0,0,0,0,0,1.0,0.0,0,0.576398491859436
602,18,118,200,0,0,0,0,0,1.0,0.0,0,0.4378933012485504
603,56,54,223,0,0,0,0,0,1.0,0.0,0,0.5557200312614441
604,56,76,244,0,0,0,0,0,1.0,0.0,0,0.43722841143608093
605,9,107,194,0,0,0,0,0,1.0,0.0,0,0.5232200026512146
606,56,22,102,0,0,0,0,0,1.0,0.0,0,0.4787425100803375
607,56,122,58,0,0,0,0,0,1.0,0.0,0,0.47166410088539124
608,4,79,112,0,0,0,0,0,1.0,0.0,0,0.42116549611091614
609,56,20,104,0,0,0,0,0,1.0,0.0,0,0.47504711151123047
610,52,46,43,0,0,0,0,0,1.0,0.0,0,0.5157179832458496
611,49,67,23,0,0,0,0,0,1.0,0.0,0,0.5287085771560669
612,36,121,154,0,0,0,0,0,1.0,0.0,0,0.4934557378292084
613,38,13,188,0,0,0,0,0,1.0,0.0,0,0.5422573089599609
614,5,76,43,0,0,0,0,0,1.0,0.0,0,0.4450620710849762
615,43,109,221,0,0,0,0,0,1.0,0.0,0,0.5646016001701355
616,52,116,186,0,0,0,0,0,1.0,0.0,0,0.4952594041824341
617,0,12,25,0,0,0,0,0,1.0,0.0,0,0.43429163098335266
618,17,127,227,0,0,0,0,0,1.0,0.0,0,0.5859860181808472
619,38,125,209,0,0,0,0,0,1.0,0.0,0,0.5325875282287598
620,24,13,185,0,0,0,0,0,1.0,0.0,0,0.5073119401931763
621,4,37,227,0,0,0,0,0,1.0,0.0,0,0.5017770528793335
622,0,90,0,0,0,0,0,0,1.0,0.2778451329523316,0,0.47286033630371094
623,35,33,240,0,0,0,0,0,1.0,0.0,0,0.4812772572040558
624,5,126,201,0,0,0,0,0,1.0,0.0,0,0.5071549415588379
625,53,9,196,0,0,0,0,0,1.0,0.0,0,0.5109725594520569
626,0,103,74,0,0,0,0,0,1.0,0.0,0,0.4499151110649109
627,11,116,232,0,0,0,0,0,1.0,0.0,0,0.5118811726570129
628,32,46,43,0,0,0,0,0,1.0,0.0,0,0.517410159111023
629,16,88,91,0,0,0,0,0,1.0,0.0,0,0.45957452058792114
630,43,13,136,0,0,0,0,0,1.0,0.0,0,0.5627198219299316
631,51,60,221,0,0,0,0,0,1.0,0.0,0,0.48421528935432434
632,22,42,22,0,0,0,0,0,1.0,0.0,0,0.5418524742126465
633,52,60,118,0,0,0,0,0,1.0,0.0,0,0.49602025747299194
634,63,4,158,0,0,0,0,0,1.0,0.0,0,0.5407748818397522
635,52,36,127,0,0,0,0,0,1.0,0.0,0,0.5056703090667725
636,55,34,239,0,0,0,0,0,1.0,0.0,0,0.47963830828666687
637,30,2,151,0,0,0,0,0,1.0,0.0,0,0.47285401821136475
638,47,78,147,0,0,0,0,0,1.0,0.0,0,0.5339218974113464
639,55,118,50,0,0,0,0,0,1.0,0.0,0,0.5236589908599854
640,49,59,22,0,0,0,0,0,1.0,0.0,0,0.50042325258255
641,13,43,42,0,0,0,0,0,1.0,0.0,0,0.47085535526275635
642,29,11,6,0,0,0,0,0,1.0,0.0,0,0.5318264961242676
643,19,19,182,0,0,0,0,0,1.0,0.0,0,0.5595960021018982
644,24,100,208,0,0,0,0,0,1.0,0.0,0,0.5671148300170898
645,61,4,107,0,0,0,0,0,1.0,0.0,0,0.5110415816307068
646,50,105,172,0,0,0,0,0,1.0,0.0,0,0.528923749923706
647,61,88,135,0,0,0,0,0,1.0,0.0,0,0.45555436611175537
648,19,105,21,0,0,0,0,0,1.0,0.0,0,0.5344696640968323
649,61,81,210,0,0,0,0,0,1.0,0.0,0,0.47536683082580566
650,62,111,123,0,0,0,0,0,1.0,0.0,0,0.5524329543113708
651,42,42,198,0,0,0,0,0,1.0,0.0,0,0.5420308113098145
652,22,80,5,0,0,0,0,0,1.0,0.0,0,0.533390998840332
653,42,118,167,0,0,0,0,0,1.0,0.0,0,0.5161135792732239
654,42,28,105,0,0,0,0,0,1.0,0.0,0,0.558750331401825
655,46,107,63,0,0,0,0,0,1.0,0.0,0,0.4623914659023285
656,58,100,206,0,0,0,0,0,1.0,0.0,0,0.4764491319656372
657,5,89,73,0,0,0,0,0,1.0,0.0,0,0.5308350920677185
658,5,7,222,0,0,0,0,0,1.0,0.0,0,0.49767962098121643
659,62,85,86,0,0,0,0,0,1.0,0.0,0,0.5958784222602844
660,42,112,29,0,0,0,0,0,1.0,0.0,0,0.5089983344078064
661,39,49,179,0,0,0,0,0,1.0,0.0,0,0.49325528740882874
662,45,51,43,0,0,0,0,0,1.0,0.0,0,0.497079074382782
663,30,123,182,0,0,0,0,0,1.0,0.3066187782723472,0,0.4662294089794159
664,33,51,137,0,0,0,0,0,1.0,0.0,0,0.5176602005958557
665,39,103,76,0,0,0,0,0,1.0,0.0,0,0.513460099697113
666,30,89,163,0,0,0,0,0,1.0,0.0,0,0.4718708395957947
667,45,82,27,0,0,0,0,0,1.0,0.0,0,0.4710955023765564
668,39,30,135,0,0,0,0,0,1.0,0.0,0,0.4625021815299988
669,8,112,136,0,0,0,0,0,1.0,0.0,0,0.4846801161766052
670,33,61,210,0,0,0,0,0,1.0,0.0,0,0.45582035183906555
671,50,80,54,0,0,0,0,0,1.0,0.0,0,0.4102541208267212
672,55,84,175,0,0,0,0,0,1.0,0.0,0,0.5493224859237671
673,21,51,117,0,0,0,0,0,1.0,0.0,0,0.4666762053966522
674,38,15,103,0,0,0,0,0,1.0,0.0,0,0.48224925994873047
675,20,52,68,0,0,0,0,0,1.0,0.0,0,0.45078685879707336
676,21,43,254,0,0,0,0,0,1.0,0.0,0,0.4973074197769165
677,21,114,135,0,0,0,0,0,1.0,0.0,0,0.4966946244239807
678,58,124,228,0,0,0,0,0,1.0,0.0,0,0.44318529963493347
679,13,95,163,0,0,0,0,0,1.0,0.0,0,0.5173011422157288
680,44,58,251,0,0,0,0,0,1.0,0.0,0,0.5036638975143433
681,16,37,23,0,0,0,0,0,1.0,0.0,0,0.5409024953842163
682,19,76,116,0,0,0,0,0,1.0,0.0,0,0.45964834094047546
683,58,11,234,0,0,0,0,0,1.0,0.0,0,0.5359385013580322
684,4,6,158,0,0,0,0,0,1.0,0.0,0,0.445848673582077
685,59,72,117,0,0,0,0,0,1.0,0.0,0,0.4903830885887146
686,24,24,239,0,0,0,0,0,1.0,0.0,0,0.5032719969749451
687,14,15,229,0,0,0,0,0,1.0,0.0,0,0.5020319223403931
688,46,2,84,0,0,0,0,0,1.0,0.0,0,0.48523035645484924
689,46,85,21,0,0,0,0,0,1.0,0.0,0,0.5203157067298889
690,46,82,7,0,0,0,0,0,1.0,0.0,0,0.4911178946495056
691,32,51,198,0,0,0,0,0,1.0,0.0,0,0.5673927664756775
692,4,19,234,0,0,0,0,0,1.0,0.0,0,0.4553590416908264
693,56,27,212,0,0,0,0,0,1.0,0.0,0,0.4894430935382843
694,51,101,133,0,0,0,0,0,1.0,0.0,0,0.4334612786769867
695,2,79,21,0,0,0,0,0,1.0,0.0,0,0.4866231083869934
696,31,121,121,0,0,0,0,0,1.0,0.0,0,0.4773716628551483
697,11,57,101,0,0,0,0,0,1.0,0.0,0,0.48171624541282654
698,31,1,162,0,0,0,0,0,1.0,0.0,0,0.46412286162376404
699,36,118,137,0,0,0,0,0,1.0,0.0,0,0.43564140796661377
700,31,1,157,0,0,0,0,0,1.0,0.0,0,0.4907948672771454
701,6,43,115,0,0,0,0,0,1.0,0.0,0,0.5735598206520081
702,31,29,178,0,0,0,0,0,1.0,0.0,0,0.4729577600955963
703,54,33,159,0,0,0,0,0,1.0,0.0,0,0.49321356415748596
704,63,12,180,0,0,0,0,0,1.0,0.0,0,0.5587225556373596
705,54,101,88,0,0,0,0,0,1.0,0.0,0,0.5235558152198792
706,51,14,50,0,0,0,0,0,1.0,0.0,0,0.49067792296409607
707,44,0,167,0,0,0,0,0,1.0,0.0,0,0.5020936131477356
708,63,102,24,0,0,0,0,0,1.0,0.0,0,0.490877240896225
709,63,104,3,0,0,0,0,0,1.0,0.0,0,0.49774762988090515
710,59,45,137,0,0,0,0,0,1.0,0.0,0,0.5066116452217102
711,13,111,193,0,0,0,0,0,1.0,0.0,0,0.45347461104393005
712,37,60,27,0,0,0,0,0,1.0,0.0,0,0.5024939179420471
713,37,12,151,0,0,0,0,0,1.0,0.0,0,0.5154023170471191
714,52,112,137,0,0,0,0,0,1.0,0.0,0,0.49101752042770386
715,56,18,61,0,0,0,0,0,1.0,0.0,0,0.44437626004219055
716,46,45,152,0,0,0,0,0,1.0,0.0,0,0.44756391644477844
717,54,120,208,0,0,0,0,0,1.0,0.0,0,0.5384453535079956
718,56,69,128,0,0,0,0,0,1.0,0.0,0,0.4633179008960724
719,13,67,110,0,0,0,0,0,1.0,0.0,0,0.40984728932380676
720,56,37,122,0,0,0,0,0,1.0,0.0,0,0.5713963508605957
721,17,78,148,0,0,0,0,0,1.0,0.0,0,0.5828371047973633
722,5,76,18,0,0,0,0,0,1.0,0.0,0,0.6048862338066101
723,27,69,6,0,0,0,0,0,1.0,0.0,0,0.5296722650527954
724,7,50,69,0,0,0,0,0,1.0,0.0,0,0.47400572896003723
725,38,59,5,0,0,0,0,0,1.0,0.0,0,0.5081664323806763
726,4,6,36,0,0,0,0,0,1.0,0.0,0,0.5019961595535278
727,36,30,249,0,0,0,0,0,1.0,0.0,0,0.4499472975730896
728,14,39,67,0,0,0,0,0,1.0,0.0,0,0.4827633202075958
729,43,101,54,0,0,0,0,0,1.0,0.0,0,0.47511059045791626
730,28,39,186,0,0,0,0,0,1.0,0.0,0,0.519588053226471
731,59,33,15,0,0,0,0,0,1.0,0.0,0,0.5374258160591125
732,51,106,221,0,0,0,0,0,1.0,0.0,0,0.5013377070426941
733,13,51,105,0,0,0,0,0,1.0,0.0,0,0.4563992917537689
734,34,23,125,0,0,0,0,0,1.0,0.0,0,0.46279653906822205
735,4,43,15,0,0,0,0,0,1.0,0.0,0,0.519545316696167
736,14,96,99,0,0,0,0,0,1.0,0.0,0,0.5673174858093262
737,59,46,59,0,0,0,0,0,1.0,0.0,0,0.506734311580658
738,4,92,70,0,0,0,0,0,1.0,0.0,0,0.5174986720085144
739,5,71,30,0,0,0,0,0,1.0,0.0,0,0.5031248927116394
740,37,64,22,0,0,0,0,0,1.0,0.0,0,0.5102031826972961
741,37,124,202,0,0,0,0,0,1.0,0.0,0,0.5673282742500305
742,38,0,156,0,0,0,0,0,1.0,0.0,0,0.49401065707206726
743,59,11,244,0,0,0,0,0,1.0,0.0,0,0.5476157665252686
744,23,45,52,0,0,0,0,0,1.0,0.0,0,0.4567934274673462
745,5,34,47,0,0,0,0,0,1.0,0.0,0,0.49663612246513367
746,59,91,70,0,0,0,0,0,1.0,0.0,0,0.5655488967895508
747,59,52,160,0,0,0,0,0,1.0,0.30589089527984425,0,0.5690810084342957
748,4,86,52,0,0,0,0,0,1.0,0.0,0,0.5609907507896423
749,59,124,226,0,0,0,0,0,1.0,0.0,0,0.5619204044342041
