item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
993,59,6,22,35,229,117
994,59,6,47,55,77,25
995,43,42,108,18,48,244
996,43,10,93,28,69,93
997,49,26,21,6,167,224
998,59,6,8,104,44,41
999,4,3,30,50,169,8
1000,38,59,43,119,37,74
1001,24,59,98,31,201,149
1002,59,6,72,37,241,126
1003,27,33,11,23,109,188
1004,50,13,11,88,240,133
1005,28,23,110,42,135,106
1006,43,38,59,40,58,250
1007,56,59,51,108,238,100
1008,38,59,36,126,225,115
1009,38,59,6,86,189,81
1010,38,59,58,31,222,176
1011,0,48,87,9,17,61
1012,34,5,91,34,90,105
1013,5,3,10,21,92,175
1014,62,38,54,125,131,32
1015,7,61,77,109,240,104
1016,46,49,66,112,85,175
1017,9,37,18,67,107,204
1018,62,38,50,72,203,94
1019,42,43,3,72,21,185
1020,29,12,4,114,134,218
1021,19,55,22,11,166,6
1022,4,3,49,118,251,126
1023,36,35,123,12,65,13
1024,4,3,109,25,97,195
1025,23,22,49,2,8,160
1026,62,62,73,65,220,9
1027,4,3,49,94,29,234
1028,42,43,87,72,174,71
1029,20,51,88,88,253,175
1030,49,26,34,2,147,30
1031,52,17,86,40,21,104
1032,46,22,74,121,13,184
1033,62,38,13,118,7,150
1034,34,18,46,37,124,71
1035,58,29,11,66,59,154
1036,53,39,58,24,10,194
1037,53,1,58,50,227,42
1038,58,29,78,117,243,1
1039,61,57,21,6,233,45
1040,42,43,89,58,47,204
1041,61,57,14,100,165,122
1042,42,43,95,110,122,67
1043,25,55,114,98,158,37
1044,23,52,55,115,45,102
1045,3,52,101,89,46,171
1046,20,45,10,20,196,5
1047,3,52,101,69,124,179
1048,52,0,116,123,225,188
1049,28,23,27,25,9,131
1050,12,5,50,43,89,143
1051,33,2,49,103,97,209
1052,28,23,101,94,10,16
1053,6,14,69,98,187,99
1054,6,14,27,19,195,187
1055,5,3,2,46,182,239
1056,37,9,83,55,137,216
1057,19,47,63,74,25,230
1058,47,27,53,127,16,21
1059,6,14,62,59,35,202
1060,8,61,41,49,111,109
1061,51,15,92,60,93,195
1062,54,50,94,4,11,78
1063,10,8,47,16,27,155
1064,7,2,65,56,227,164
1065,53,39,29,29,191,226
1066,30,40,113,103,187,15
1067,51,15,57,39,179,15
1068,11,4,35,18,116,211
1069,63,4,34,80,136,153
1070,43,42,23,55,116,91
1071,41,56,33,124,44,26
1072,11,4,31,51,40,149
1073,52,17,104,93,92,203
1074,28,56,51,99,128,90
1075,53,39,93,10,76,185
1076,14,19,108,18,79,227
1077,36,35,80,100,222,17
1078,17,0,51,112,30,30
1079,51,15,93,20,44,181
1080,1,32,112,4,63,64
1081,31,59,112,68,227,49
1082,1,32,40,91,134,80
1083,21,48,101,119,254,126
1084,54,52,58,119,246,202
1085,33,2,126,2,190,142
1086,51,50,106,55,13,252
1087,5,5,103,70,255,204
1088,33,37,70,123,251,48
1089,15,50,103,47,89,209
1090,24,3,115,79,21,6
1091,31,1,80,27,133,246
1092,51,15,54,102,249,91
1093,7,40,77,56,44,126
1094,47,27,38,5,203,109
1095,13,13,98,2,192,4
1096,14,46,116,44,134,84
1097,32,54,114,39,13,196
1098,13,13,106,104,6,131
1099,10,8,64,36,130,6
1100,31,1,75,38,67,59
1101,56,44,125,50,45,233
1102,36,28,24,37,185,143
1103,15,1,19,116,90,145
1104,9,37,33,69,218,49
1105,41,23,18,37,48,8
1106,44,16,68,50,67,135
1107,5,3,6,25,134,173
1108,17,37,49,48,163,221
1109,32,54,111,100,189,91
1110,38,59,87,124,252,111
1111,46,54,38,111,172,118
1112,29,29,53,63,157,46
1113,7,7,78,52,251,167
1114,46,49,74,46,112,190
1115,1,32,85,64,186,22
1116,3,60,102,27,17,164
1117,1,32,68,46,162,88
1118,17,0,80,40,2,79
1119,63,58,6,2,107,125
1120,19,47,23,75,135,20
1121,3,52,36,93,222,148
1122,44,16,8,12,193,151
1123,0,11,88,68,39,219
1124,36,35,103,46,215,138
1125,41,56,43,66,240,144
1126,11,48,75,80,95,181
1127,59,3,77,101,170,201
1128,49,26,95,23,231,19
1129,41,56,111,127,14,240
1130,41,56,85,127,198,78
1131,41,56,54,6,129,44
1132,16,6,21,12,119,186
1133,40,22,83,28,215,246
1134,62,38,80,98,108,188
1135,23,22,69,28,233,90
1136,62,38,75,119,183,159
1137,23,21,79,50,204,2
1138,23,22,20,121,223,251
1139,43,62,89,11,227,243
1140,62,38,103,52,56,200
1141,23,22,69,28,51,209
1142,42,25,16,62,118,19
1143,58,29,29,102,255,79
1144,38,59,61,50,102,126
1145,28,23,69,87,204,209
1146,38,59,45,92,120,145
1147,6,47,122,7,90,36
1148,37,38,44,118,104,97
1149,24,3,54,64,252,184
1150,38,59,34,64,28,31
1151,38,59,26,40,51,21
1152,46,63,59,55,147,190
1153,52,17,70,64,64,57
1154,51,17,103,1,147,183
1155,13,13,28,115,123,189
1156,46,53,66,44,37,241
1157,46,63,55,44,53,134
1158,43,62,36,80,174,23
1159,42,43,33,126,21,192
1160,28,23,70,73,28,14
1161,4,43,22,83,103,127
1162,5,3,126,37,190,22
1163,18,43,78,2,23,219
1164,43,3,13,122,157,184
1165,61,57,30,45,60,34
1166,42,43,68,39,98,71
1167,42,43,27,39,184,199
1168,42,43,8,39,13,28
1169,62,38,97,87,89,255
1170,20,55,101,94,33,237
1171,48,2,34,68,161,198
1172,39,53,100,55,164,83
1173,45,41,103,18,149,136
1174,16,18,26,110,135,4
1175,0,42,46,48,116,49
1176,4,18,19,76,233,172
1177,4,28,41,59,196,221
1178,16,18,53,77,174,102
1179,0,3,52,100,118,21
1180,35,47,64,81,202,218
1181,59,6,49,83,25,201
1182,46,18,123,25,38,109
1183,22,47,64,81,56,215
1184,59,6,92,126,55,237
1185,5,14,29,123,151,157
1186,5,63,109,101,179,133
1187,4,6,76,47,14,10
1188,4,3,100,12,128,40
1189,61,57,102,16,36,50
1190,5,63,46,111,27,51
1191,61,18,46,52,250,136
1192,37,28,37,13,174,1
1193,16,18,53,5,194,81
1194,59,6,10,13,160,203
1195,59,6,124,58,205,152
1196,4,3,76,104,56,109
1197,59,57,90,48,248,128
1198,5,28,60,98,123,110
1199,59,6,53,108,221,94
1200,4,47,47,81,135,233
1201,36,35,33,2,189,52
1202,61,57,7,98,250,233
1203,16,18,19,89,69,60
1204,61,57,108,98,250,78
1205,61,3,50,125,117,34
1206,44,42,67,102,181,205
1207,4,3,9,65,205,73
1208,36,35,19,76,189,195
1209,41,3,11,109,80,66
1210,35,47,86,81,190,171
1211,4,18,10,14,75,163
1212,36,35,99,125,25,96
1213,52,17,51,52,78,52
1214,5,28,65,48,87,29
1215,14,11,33,55,3,233
1216,0,35,19,76,217,201
1217,4,28,13,118,227,14
1218,4,3,81,68,160,177
1219,46,49,1,121,202,48
1220,5,63,79,114,138,59
1221,21,19,2,99,134,135
1222,28,23,57,93,42,182
1223,36,35,60,32,132,85
1224,63,19,69,58,32,2
1225,5,28,75,6,233,35
1226,37,3,25,109,225,165
1227,4,3,5,59,137,135
1228,4,3,20,2,130,154
1229,0,3,20,28,193,208
1230,5,28,36,126,224,222
1231,37,9,30,113,254,84
1232,61,7,27,98,174,203
1233,59,63,66,96,204,90
1234,59,18,46,21,51,106
1235,16,18,29,103,127,203
1236,51,63,70,60,20,251
1237,60,60,19,9,163,48
1238,4,18,53,77,178,0
1239,4,3,20,28,41,11
1240,5,28,42,11,90,107
1241,16,18,53,71,249,63
1242,59,57,79,99,104,201
1243,41,9,46,43,70,129
1244,5,28,49,118,61,39
1245,4,11,37,7,168,35
1246,16,18,52,55,105,180
1247,23,22,24,29,173,251
1248,5,63,40,55,159,219
1249,8,59,85,88,89,188
1250,16,18,5,51,171,103
1251,37,9,50,78,235,47
1252,36,35,19,76,135,60
1253,16,18,114,31,42,54
1254,4,18,19,76,166,96
1255,4,3,70,59,220,242
1256,4,18,19,82,182,163
1257,0,48,80,37,173,201
1258,4,3,27,77,29,103
1259,16,42,52,50,220,134
1260,6,35,105,59,83,118
1261,24,59,47,19,254,20
1262,5,28,60,2,187,174
1263,16,18,52,103,209,63
1264,5,48,41,54,87,150
1265,4,18,31,17,147,91
1266,16,18,53,59,143,71
1267,52,11,82,55,77,139
1268,52,17,51,109,72,121
1269,16,18,36,21,75,164
1270,31,55,91,47,238,116
1271,37,9,57,80,29,165
1272,4,18,38,70,245,151
1273,4,3,49,89,189,79
1274,59,23,37,89,51,18
1275,16,18,112,16,63,202
1276,16,18,7,21,7,222
1277,16,18,19,76,75,70
1278,36,35,125,11,17,11
1279,16,18,82,118,245,17
1280,4,3,69,113,56,78
1281,4,3,109,109,253,208
1282,16,3,15,109,41,10
1283,38,59,3,11,26,210
1284,9,37,50,79,52,252
1285,9,37,6,51,105,223
1286,4,3,92,23,222,103
1287,16,18,49,28,197,239
1288,61,57,111,50,156,189
1289,16,29,34,106,87,220
1290,1,29,47,111,172,108
1291,5,63,120,86,208,19
1292,7,7,108,75,93,128
1293,58,29,121,40,70,180
1294,38,59,76,21,48,176
1295,44,6,67,76,54,245
1296,59,6,40,71,82,206
1297,39,56,11,76,15,36
1298,5,28,53,80,246,64
1299,59,6,101,28,215,80
1300,5,3,103,37,134,106
1301,5,28,73,78,64,226
1302,42,43,78,59,133,102
1303,59,6,0,8,115,172
1304,37,53,124,84,112,219
1305,24,5,20,35,181,196
1306,4,3,4,118,71,39
1307,5,63,30,92,102,234
1308,14,11,74,50,147,69
1309,59,6,116,117,255,110
1310,4,14,123,121,164,40
1311,21,18,47,47,29,142
1312,4,3,67,103,3,10
1313,36,35,10,73,198,135
1314,4,3,69,9,53,246
1315,37,9,69,19,105,163
1316,13,4,52,36,93,23
1317,4,18,53,47,49,225
1318,36,13,14,115,219,219
1319,6,1,35,22,247,201
1320,34,5,110,42,35,26
1321,44,16,84,94,74,103
1322,13,13,28,74,99,47
1323,24,46,82,99,236,147
1324,12,41,54,124,236,179
1325,2,36,25,28,99,10
1326,0,11,116,30,183,245
1327,4,46,84,102,210,168
1328,36,35,118,48,157,181
1329,10,6,103,8,203,101
1330,48,50,124,51,8,73
1331,60,61,97,106,236,215
1332,49,26,81,16,81,203
1333,7,7,88,65,202,116
1334,33,7,86,21,228,154
1335,10,8,80,73,6,195
1336,3,52,72,121,81,15
1337,36,35,42,64,255,142
1338,49,26,63,115,150,65
1339,3,52,93,92,98,179
1340,60,61,21,120,30,68
1341,48,36,127,53,34,59
1342,22,21,88,91,200,221
1343,22,20,90,70,150,178
1344,49,7,123,103,227,42
1345,27,31,74,92,63,97
1346,43,62,29,94,4,176
1347,22,52,15,67,169,131
1348,35,62,93,70,151,119
1349,29,32,120,0,142,107
1350,49,26,122,116,98,23
1351,19,47,101,19,192,129
1352,45,40,67,92,153,128
1353,1,22,47,16,69,23
1354,40,3,60,37,170,175
1355,26,48,74,15,91,238
1356,42,43,64,29,103,120
1357,42,43,88,58,85,29
1358,40,29,83,66,106,17
1359,18,20,48,91,238,101
1360,22,21,14,74,30,84
1361,37,29,66,84,11,142
1362,43,42,46,111,120,120
1363,61,45,86,29,12,208
1364,4,18,87,127,29,133
1365,44,29,17,35,46,55
1366,17,0,88,23,81,104
1367,13,13,3,30,229,214
1368,1,32,20,68,85,6
1369,50,34,52,54,246,246
1370,8,33,98,81,48,43
1371,53,39,80,116,234,227
1372,10,8,54,12,250,52
1373,49,26,113,108,217,82
1374,10,8,32,93,226,169
1375,20,21,87,95,27,43
1376,26,8,102,24,217,194
1377,10,8,125,90,61,9
1378,13,13,2,5,154,65
1379,3,52,10,102,49,50
1380,45,41,124,95,33,148
1381,47,27,78,15,119,35
1382,8,33,101,67,6,38
1383,38,59,90,50,28,188
1384,29,16,5,48,64,8
1385,63,60,37,64,198,240
1386,63,11,58,74,245,142
1387,29,12,111,114,245,95
1388,11,4,35,73,129,61
1389,53,39,64,56,228,161
1390,44,16,116,44,189,63
1391,32,54,31,127,145,95
1392,58,14,14,58,175,165
1393,18,43,64,12,254,187
1394,34,5,89,79,39,163
1395,62,38,12,56,198,74
1396,18,20,104,107,249,187
1397,46,49,103,28,96,134
1398,53,30,116,117,46,142
1399,18,43,31,14,233,225
1400,30,27,75,94,254,153
1401,58,48,67,98,206,222
1402,37,37,94,65,5,208
1403,52,17,51,51,7,88
1404,4,3,30,88,177,99
1405,4,18,7,121,23,175
1406,5,18,75,87,48,7
1407,58,29,83,118,69,26
1408,63,63,110,119,104,185
1409,13,13,99,73,63,159
1410,37,18,29,103,20,85
1411,44,16,27,77,171,166
1412,23,22,103,98,222,98
1413,23,10,71,80,221,128
1414,44,16,30,48,18,82
1415,51,48,79,20,41,212
1416,54,50,92,84,63,215
1417,2,12,26,80,22,3
1418,22,21,95,110,126,196
1419,10,51,58,81,175,248
1420,5,63,121,42,53,157
1421,33,45,77,115,206,172
1422,62,21,123,76,74,107
1423,14,19,97,45,93,194
1424,22,29,1,40,175,154
1425,5,5,45,57,255,251
1426,0,19,97,29,75,245
1427,4,35,58,103,3,96
1428,50,34,61,113,84,238
1429,50,34,64,74,212,148
1430,11,48,104,80,48,229
1431,41,56,22,6,1,158
1432,50,34,64,29,219,238
1433,50,34,88,92,212,85
1434,3,56,102,12,198,83
1435,23,10,59,102,74,226
1436,44,16,37,115,160,133
1437,61,57,59,75,179,51
1438,23,22,64,29,230,197
1439,50,34,18,14,187,82
1440,37,9,74,24,112,212
1441,60,27,28,27,195,145
1442,46,11,75,107,190,223
1443,20,21,28,17,158,236
1444,23,22,114,62,28,200
1445,50,36,32,72,154,124
1446,35,35,58,101,103,108
1447,30,41,90,60,162,115
1448,8,30,51,49,233,218
1449,8,33,67,88,38,67
1450,58,41,59,93,128,83
1451,45,41,17,93,58,60
1452,55,10,44,89,174,94
1453,45,41,12,15,152,120
1454,8,33,67,23,172,146
1455,33,2,23,103,127,153
1456,35,31,39,118,237,26
1457,47,24,83,44,146,56
1458,30,40,113,2,19,234
1459,47,40,34,74,99,96
1460,39,24,27,64,163,97
1461,60,61,67,36,130,37
1462,7,7,29,124,149,232
1463,34,5,71,96,235,31
1464,53,33,10,32,242,199
1465,51,15,52,126,213,59
1466,43,57,18,36,252,201
1467,44,16,26,77,199,209
1468,1,17,4,30,127,223
1469,58,29,53,118,44,213
1470,51,15,94,121,195,171
1471,62,38,107,110,192,49
1472,42,43,87,127,64,209
1473,25,51,59,10,218,107
1474,48,20,93,18,141,191
1475,22,21,125,119,191,255
1476,35,47,66,35,150,64
1477,41,56,6,96,1,212
1478,41,56,20,97,135,116
1479,57,60,84,69,50,172
1480,41,16,92,17,62,239
1481,3,50,102,0,167,122
1482,15,1,40,35,184,221
1483,31,1,84,121,165,91
1484,15,1,82,114,181,231
1485,36,35,66,48,195,142
1486,15,1,9,71,236,178
1487,51,15,92,92,98,205
1488,15,1,28,114,10,39
1489,15,1,1,121,226,140
1490,48,55,31,74,105,95
1491,31,32,28,114,232,111
1492,15,1,18,122,37,227
1493,51,15,16,103,152,230
1494,15,1,95,67,135,225
1495,33,7,86,11,114,249
1496,33,7,98,50,51,74
1497,10,8,127,114,196,69
1498,31,1,28,75,245,194
1499,15,1,49,112,159,175
1500,7,2,110,109,203,247
1501,15,1,62,65,84,5
1502,31,1,127,75,68,232
1503,59,44,98,91,244,135
1504,15,1,122,121,144,175
1505,31,1,8,41,236,3
1506,31,15,18,70,213,227
1507,20,7,52,109,7,226
1508,7,7,101,13,19,146
1509,33,2,50,99,250,205
1510,25,31,35,9,32,171
1511,49,26,30,60,127,105
1512,3,52,86,42,118,122
1513,3,52,86,42,118,122
1514,3,36,50,75,19,249
1515,11,4,6,33,204,47
1516,41,56,42,65,111,105
1517,7,7,101,99,156,28
1518,5,3,72,37,238,86
1519,9,37,63,13,232,230
1520,9,37,63,13,232,230
1521,28,23,54,2,105,190
1522,30,41,16,56,8,44
1523,33,7,87,7,54,90
1524,30,40,111,3,48,54
1525,39,41,15,25,126,99
1526,39,24,30,65,245,216
1527,61,57,81,25,117,249
1528,21,15,63,119,65,178
1529,54,50,120,6,145,118
1530,38,59,46,62,51,183
1531,4,3,41,9,17,135
1532,52,17,31,62,189,216
1533,43,16,109,85,252,212
1534,14,3,110,19,106,204
1535,45,59,70,3,22,18
1536,46,63,115,9,200,126
1537,23,22,63,26,137,225
1538,42,43,6,48,113,15
1539,38,46,55,90,114,142
1540,36,48,44,70,9,39
1541,5,28,53,123,10,35
1542,28,23,71,80,9,106
1543,38,59,92,90,177,116
1544,4,3,119,63,18,103
1545,5,57,60,119,151,238
1546,56,28,89,2,115,208
1547,5,48,44,117,24,227
1548,58,29,54,64,158,189
1549,38,59,51,11,84,2
1550,19,47,6,95,247,182
1551,9,37,56,57,72,11
1552,38,6,70,58,175,52
1553,23,48,124,77,107,178
1554,47,40,15,77,138,232
1555,47,40,60,114,162,156
1556,47,27,105,23,247,159
1557,48,20,111,100,247,136
1558,49,26,68,48,102,249
1559,44,28,109,36,76,142
1560,13,13,52,91,195,10
1561,3,52,124,125,191,173
1562,12,45,123,9,4,141
1563,12,45,5,98,106,109
1564,3,52,35,60,195,113
1565,12,45,81,106,182,11
1566,11,4,94,121,7,44
1567,3,52,54,60,129,76
1568,12,45,79,79,39,212
1569,2,36,22,102,122,156
1570,62,38,74,3,205,254
1571,7,7,88,57,220,59
1572,49,26,64,16,18,125
1573,10,8,6,95,58,30
1574,2,40,47,115,193,162
1575,55,10,90,88,165,117
1576,53,39,80,25,92,221
1577,10,26,18,45,65,179
1578,20,21,66,112,0,66
1579,53,39,21,116,241,175
1580,59,8,22,53,232,117
1581,22,21,64,104,32,73
1582,8,26,34,108,108,216
1583,55,10,105,15,236,3
1584,26,8,42,125,95,167
1585,61,7,57,16,213,139
1586,31,35,19,64,163,181
1587,17,0,41,75,103,157
1588,13,0,3,28,156,172
1589,1,32,27,116,88,209
1590,44,16,75,24,244,214
1591,44,46,53,58,85,53
1592,21,34,94,119,219,9
1593,13,56,91,9,7,135
1594,51,15,66,92,168,10
1595,1,32,3,79,36,224
1596,1,32,1,2,3,43
1597,34,5,113,79,119,83
1598,17,37,51,48,150,122
1599,63,60,37,64,166,219
1600,34,5,36,77,126,246
1601,61,57,6,99,99,152
1602,13,13,6,73,112,61
1603,34,5,27,71,195,217
1604,34,5,89,12,247,67
1605,48,20,24,14,249,55
1606,44,16,77,66,74,28
1607,38,5,88,21,11,133
1608,3,56,102,48,153,228
1609,57,60,20,37,25,66
1610,3,52,86,29,169,45
1611,63,20,100,57,106,156
1612,11,4,94,121,199,98
1613,49,26,115,32,187,238
1614,41,56,100,122,193,144
1615,3,52,48,68,175,12
1616,3,60,51,114,26,65
1617,3,52,48,68,62,53
1618,63,60,93,15,35,124
1619,63,60,100,15,178,115
1620,63,20,100,78,65,12
1621,29,26,10,98,40,112
1622,55,10,98,90,133,242
1623,11,4,10,61,66,4
1624,29,12,35,2,145,13
1625,35,47,104,54,51,147
1626,29,12,91,76,217,175
1627,3,52,68,25,184,126
1628,56,40,89,7,237,38
1629,57,60,27,1,188,19
1630,30,35,62,60,237,39
1631,22,20,90,41,178,46
1632,7,7,98,32,123,15
1633,20,26,52,4,163,188
1634,33,2,0,73,167,208
1635,49,26,42,78,73,150
1636,55,10,54,103,176,108
1637,53,39,26,38,148,171
1638,33,2,30,30,222,201
1639,19,47,76,27,226,20
1640,4,30,84,98,152,35
1641,12,22,12,54,37,231
1642,61,57,79,58,191,145
1643,9,37,125,25,4,61
1644,48,33,55,101,175,56
1645,13,13,40,73,191,218
1646,6,3,76,86,170,87
1647,16,18,52,104,56,33
1648,14,59,123,88,118,204
1649,51,20,75,34,216,135
1650,31,63,125,69,70,63
1651,26,48,52,29,20,239
1652,37,10,94,119,100,154
1653,19,47,105,65,43,140
1654,52,17,116,106,201,118
1655,35,47,42,17,227,175
1656,51,15,54,64,204,247
1657,43,61,46,36,127,93
1658,54,50,68,93,43,6
1659,6,14,94,99,211,197
1660,13,43,90,97,41,82
1661,47,27,94,64,209,253
1662,61,57,5,46,13,159
1663,9,37,88,67,149,108
1664,8,0,103,87,223,108
1665,20,53,92,69,175,154
1666,34,5,4,33,141,219
1667,21,19,56,119,253,179
1668,10,8,36,22,115,23
1669,48,20,11,47,242,6
1670,5,28,41,54,214,219
1671,49,47,82,81,238,64
1672,2,36,12,49,82,253
1673,47,27,4,114,38,173
1674,47,40,83,114,255,15
1675,30,40,27,103,124,41
1676,55,10,83,114,255,172
1677,43,42,24,107,254,105
1678,52,17,99,97,255,63
1679,14,18,53,66,101,131
1680,27,51,48,68,18,108
1681,22,21,59,71,185,247
1682,55,41,48,45,178,154
1683,44,1,47,50,12,194
1684,50,34,84,105,253,232
1685,48,20,105,113,210,245
1686,25,21,66,103,181,77
1687,48,20,61,38,175,17
1688,48,20,101,85,157,195
1689,27,27,114,113,161,51
1690,62,38,63,60,110,78
1691,25,55,105,63,174,94
1692,48,20,4,117,222,178
1693,51,15,2,60,97,88
1694,46,49,122,13,66,162
1695,52,17,28,64,37,250
1696,9,37,90,107,39,92
1697,58,13,68,50,176,187
1698,38,59,65,109,214,28
1699,5,28,78,62,118,247
1700,37,9,88,54,133,194
1701,56,44,122,46,82,188
1702,27,60,107,95,175,244
1703,17,49,46,16,172,110
1704,56,29,37,123,45,245
1705,0,48,50,119,218,176
1706,36,35,23,13,240,60
1707,36,35,15,99,211,7
1708,36,35,114,126,211,59
1709,55,10,44,11,175,109
1710,61,3,12,53,220,92
1711,56,40,37,84,130,97
1712,52,17,65,110,218,118
1713,26,51,16,55,142,92
1714,1,62,64,99,80,145
1715,5,28,119,33,205,204
1716,41,56,106,61,39,111
1717,14,0,22,99,241,74
1718,12,45,108,11,64,98
1719,17,32,65,89,165,153
1720,15,20,56,21,170,176
1721,36,13,109,24,241,49
1722,1,32,101,69,78,187
1723,30,36,25,112,219,102
1724,30,35,81,40,141,197
1725,47,40,113,0,95,89
1726,30,6,21,58,134,97
1727,30,15,88,88,58,123
1728,4,3,106,61,146,242
1729,49,26,31,75,0,131
1730,50,34,52,126,233,172
1731,46,49,72,18,105,114
1732,39,41,99,120,188,249
1733,39,37,12,39,122,198
1734,39,41,67,63,92,16
1735,39,41,15,101,168,232
1736,30,40,16,112,72,218
1737,46,51,47,44,150,65
1738,39,41,57,106,29,185
1739,39,24,58,0,76,94
1740,35,35,35,107,239,122
1741,1,60,47,76,3,199
1742,33,2,98,83,190,229
1743,39,24,12,122,36,14
1744,40,53,6,21,230,47
1745,40,53,63,26,97,110
1746,49,26,78,96,173,152
1747,27,31,29,94,138,248
1748,40,53,59,49,13,28
1749,39,24,24,61,58,115
1750,40,53,0,97,113,109
1751,50,34,75,100,151,247
1752,45,41,122,93,107,50
1753,45,41,20,121,82,70
1754,47,27,3,46,253,130
1755,45,41,83,124,252,247
1756,51,15,57,106,166,95
1757,40,57,97,99,200,103
1758,6,59,55,90,18,142
1759,40,53,88,88,221,71
1760,40,53,102,51,51,246
1761,40,53,101,120,179,32
1762,55,10,95,109,19,53
1763,33,2,74,1,93,5
1764,33,2,108,75,78,72
1765,40,53,63,60,70,17
1766,49,30,102,31,85,173
1767,49,50,27,108,215,73
1768,20,21,113,112,242,207
1769,47,27,120,97,82,158
1770,40,53,102,2,28,177
1771,26,48,24,49,80,29
1772,33,41,104,8,0,51
1773,19,47,33,56,251,236
1774,33,2,72,101,161,21
1775,2,36,90,113,254,59
1776,39,24,80,88,158,136
1777,39,24,122,25,236,29
1778,55,10,101,94,86,127
1779,33,2,22,3,113,42
1780,39,24,27,19,160,173
1781,13,62,67,84,149,169
1782,8,33,79,3,164,87
1783,61,13,109,114,254,245
1784,61,57,44,59,130,171
1785,53,30,100,33,213,120
1786,20,21,40,112,142,68
1787,59,61,66,84,30,93
1788,5,18,91,49,64,202
1789,2,40,70,84,148,76
1790,5,3,0,72,137,6
1791,31,53,24,42,73,221
1792,46,4,123,80,164,78
1793,63,28,47,96,159,244
1794,13,56,108,44,233,125
1795,52,3,71,88,80,142
1796,34,42,100,83,39,131
1797,43,42,46,111,125,93
1798,10,61,57,32,56,165
1799,48,20,127,24,171,254
1800,49,26,115,33,126,236
1801,34,5,27,17,92,134
1802,9,37,60,87,168,197
1803,18,25,69,81,95,121
1804,49,26,84,110,214,188
1805,55,61,54,82,180,40
1806,26,51,71,123,192,60
1807,19,47,32,16,36,52
1808,43,42,85,127,37,215
1809,35,36,22,0,213,131
1810,52,17,101,85,18,76
1811,0,11,79,6,63,149
1812,43,62,103,30,66,128
1813,25,55,22,127,124,44
1814,38,59,35,90,220,221
1815,4,3,20,0,95,137
1816,9,29,94,38,109,169
1817,12,45,15,62,118,144
1818,62,38,40,51,245,162
1819,18,25,111,62,28,161
1820,42,43,93,43,59,176
1821,34,17,33,76,36,63
1822,52,17,35,96,254,178
1823,19,47,69,111,56,183
1824,36,35,20,123,172,71
1825,23,19,107,85,210,123
1826,36,63,121,2,20,77
1827,5,63,121,89,126,209
1828,62,43,22,123,147,179
1829,62,43,99,126,6,182
1830,42,43,82,120,46,151
1831,35,56,51,77,215,208
1832,34,5,113,43,76,76
1833,44,16,31,56,101,125
1834,34,5,47,9,190,141
1835,37,9,24,42,151,183
