item_idx,l0_before_ref,l0_after,l1_before_ref,l1_after,l2_before_ref,l2_after
993,59,59,22,117,229,212
994,59,59,47,115,77,52
995,43,25,108,103,48,135
996,43,9,93,76,69,1
997,49,15,21,52,167,79
998,59,59,8,95,44,79
999,4,24,30,97,169,12
1000,38,6,43,23,37,33
1001,24,6,98,9,201,216
1002,59,24,72,39,241,2
1003,27,26,11,110,109,16
1004,50,22,11,78,240,114
1005,28,23,110,26,135,21
1006,43,62,59,67,58,19
1007,56,16,51,52,238,72
1008,38,6,36,105,225,163
1009,38,6,6,10,189,131
1010,38,6,58,19,222,144
1011,0,32,87,96,17,90
1012,34,49,91,11,90,98
1013,5,14,10,45,92,78
1014,62,18,54,57,131,179
1015,7,58,77,93,240,27
1016,46,34,66,109,85,120
1017,9,18,18,68,107,59
1018,62,62,50,75,203,35
1019,42,43,3,59,21,95
1020,29,12,4,122,134,51
1021,19,33,22,117,166,254
1022,4,59,49,6,251,244
1023,36,35,123,112,65,45
1024,4,28,109,5,97,50
1025,23,50,49,43,8,192
1026,62,38,73,29,220,174
1027,4,36,49,94,29,135
1028,42,43,87,101,174,85
1029,20,42,88,53,253,119
1030,49,15,34,61,147,204
1031,52,17,86,108,21,111
1032,46,34,74,1,13,145
1033,62,17,13,31,7,198
1034,34,48,46,60,124,18
1035,58,29,11,16,59,215
1036,53,51,58,95,10,223
1037,53,31,58,11,227,109
1038,58,29,78,35,243,255
1039,61,55,21,10,233,207
1040,42,38,89,53,47,139
1041,61,55,14,56,165,186
1042,42,43,95,116,122,247
1043,25,61,114,6,158,217
1044,23,0,55,14,45,62
1045,3,0,101,15,46,162
1046,20,53,10,48,196,133
1047,3,0,101,15,124,97
1048,52,17,116,86,225,99
1049,28,23,27,5,9,169
1050,12,38,50,121,89,6
1051,33,2,49,24,97,163
1052,28,23,101,15,10,99
1053,6,44,69,6,187,36
1054,6,44,27,44,195,0
1055,5,24,2,106,182,220
1056,37,21,83,69,137,187
1057,19,33,63,27,25,209
1058,47,39,53,62,16,222
1059,6,44,62,12,35,168
1060,8,26,41,37,111,52
1061,51,52,92,33,93,35
1062,54,40,94,92,11,53
1063,10,8,47,67,27,71
1064,7,2,65,44,227,255
1065,53,51,29,38,191,111
1066,30,5,113,36,187,185
1067,51,52,57,54,179,54
1068,11,31,35,33,116,20
1069,63,31,34,107,136,182
1070,43,9,23,120,116,39
1071,41,56,33,65,44,180
1072,11,31,31,84,40,145
1073,52,17,104,89,92,196
1074,28,56,51,36,128,210
1075,53,51,93,35,76,238
1076,14,14,108,88,79,221
1077,36,35,80,121,222,183
1078,17,54,51,68,30,73
1079,51,52,93,113,44,30
1080,1,1,112,47,63,116
1081,31,60,112,60,227,230
1082,1,1,40,50,134,55
1083,21,32,101,102,254,194
1084,54,0,58,47,246,6
1085,33,2,126,44,190,93
1086,51,40,106,18,13,20
1087,5,49,103,21,255,94
1088,33,20,70,27,251,71
1089,15,60,103,60,89,105
1090,24,25,115,96,21,165
1091,31,3,80,83,133,219
1092,51,52,54,65,249,229
1093,7,5,77,58,44,16
1094,47,9,38,99,203,1
1095,13,22,98,45,192,206
1096,14,14,116,62,134,26
1097,32,20,114,101,13,213
1098,13,24,106,99,6,101
1099,10,8,64,34,130,82
1100,31,60,75,119,67,195
1101,56,13,125,66,45,15
1102,36,26,24,41,185,14
1103,15,60,19,45,90,171
1104,9,32,33,79,218,27
1105,41,59,18,98,48,229
1106,44,28,68,42,67,36
1107,5,24,6,33,134,178
1108,17,6,49,0,163,235
1109,32,20,111,17,189,179
1110,38,6,87,100,252,5
1111,46,20,38,29,172,175
1112,29,22,53,73,157,201
1113,7,7,78,52,251,44
1114,46,34,74,121,112,243
1115,1,49,85,51,186,88
1116,3,63,102,30,17,89
1117,1,1,68,66,162,188
1118,17,54,80,118,2,58
1119,63,63,6,125,107,224
1120,19,33,23,32,135,238
1121,3,0,36,89,222,215
1122,44,28,8,112,193,249
1123,0,46,88,80,39,100
1124,36,49,103,21,215,123
1125,41,56,43,23,240,11
1126,11,32,75,51,95,244
1127,59,24,77,93,170,112
1128,49,15,95,93,231,166
1129,41,56,111,84,14,46
1130,41,22,85,73,198,68
1131,41,56,54,54,129,181
1132,16,59,21,1,119,103
1133,40,50,83,68,215,230
1134,62,62,80,61,108,3
1135,23,50,69,44,233,153
1136,62,62,75,94,183,18
1137,23,43,79,119,204,222
1138,23,34,20,61,223,44
1139,43,27,89,66,227,126
1140,62,28,103,5,56,202
1141,23,50,69,114,51,181
1142,42,43,16,122,118,74
1143,58,29,29,60,255,172
1144,38,6,61,42,102,113
1145,28,6,69,42,204,13
1146,38,6,45,38,120,35
1147,6,44,122,62,90,156
1148,37,21,44,48,104,0
1149,24,24,54,100,252,133
1150,38,6,34,36,28,242
1151,38,50,26,31,51,161
1152,46,45,59,126,147,193
1153,52,16,70,7,64,85
1154,51,17,103,39,147,177
1155,13,22,28,68,123,198
1156,46,45,66,106,37,179
1157,46,45,55,3,53,117
1158,43,9,36,64,174,252
1159,42,43,33,89,21,206
1160,28,23,70,49,28,32
1161,4,38,22,36,103,239
1162,5,24,126,60,190,168
1163,18,43,78,108,23,233
1164,43,25,13,36,157,234
1165,61,55,30,81,60,244
1166,42,43,68,67,98,200
1167,42,43,27,121,184,6
1168,42,43,8,116,13,198
1169,62,62,97,77,89,159
1170,20,57,101,104,33,131
1171,48,4,34,117,161,229
1172,39,57,100,127,164,180
1173,45,47,103,52,149,85
1174,16,48,26,116,135,195
1175,0,5,46,8,116,120
1176,4,24,19,71,233,226
1177,4,16,41,0,196,41
1178,16,48,53,102,174,131
1179,0,21,52,55,118,242
1180,35,23,64,73,202,22
1181,59,59,49,81,25,251
1182,46,48,123,109,38,192
1183,22,57,64,57,56,197
1184,59,59,92,105,55,182
1185,5,16,29,15,151,247
1186,5,45,109,40,179,17
1187,4,24,76,62,14,20
1188,4,21,100,1,128,224
1189,61,55,102,41,36,239
1190,5,48,46,60,27,67
1191,61,55,46,33,250,140
1192,37,21,37,27,174,243
1193,16,48,53,36,194,187
1194,59,59,10,91,160,107
1195,59,59,124,104,205,225
1196,4,24,76,9,56,41
1197,59,6,90,79,248,231
1198,5,16,60,89,123,23
1199,59,59,53,102,221,232
1200,4,24,47,73,135,30
1201,36,35,33,108,189,41
1202,61,44,7,71,250,16
1203,16,48,19,61,69,33
1204,61,55,108,88,250,243
1205,61,24,50,58,117,79
1206,44,28,67,119,181,196
1207,4,24,9,32,205,78
1208,36,35,19,71,189,135
1209,41,24,11,113,80,106
1210,35,32,86,73,190,20
1211,4,24,10,71,75,74
1212,36,35,99,11,25,254
1213,52,17,51,80,78,246
1214,5,16,65,63,87,202
1215,14,46,33,93,3,179
1216,0,24,19,71,217,134
1217,4,16,13,49,227,40
1218,4,24,81,79,160,104
1219,46,11,1,47,202,134
1220,5,45,79,10,138,150
1221,21,24,2,35,134,26
1222,28,23,57,101,42,61
1223,36,35,60,19,132,192
1224,63,63,69,82,32,159
1225,5,16,75,45,233,238
1226,37,23,25,29,225,187
1227,4,24,5,12,137,245
1228,4,24,20,46,130,94
1229,0,6,20,116,193,172
1230,5,16,36,44,224,26
1231,37,21,30,29,254,113
1232,61,55,27,42,174,200
1233,59,45,66,19,204,252
1234,59,48,46,0,51,181
1235,16,48,29,113,127,31
1236,51,45,70,30,20,231
1237,60,48,19,73,163,88
1238,4,24,53,102,178,27
1239,4,24,20,16,41,116
1240,5,16,42,94,90,103
1241,16,48,53,51,249,217
1242,59,24,79,100,104,167
1243,41,63,46,32,70,6
1244,5,16,49,125,61,217
1245,4,46,37,49,168,207
1246,16,37,52,14,105,237
1247,23,50,24,35,173,169
1248,5,45,40,93,159,244
1249,8,9,85,57,89,246
1250,16,48,5,114,171,56
1251,37,21,50,86,235,76
1252,36,35,19,71,135,208
1253,16,48,114,11,42,208
1254,4,48,19,71,166,84
1255,4,24,70,32,220,191
1256,4,24,19,71,182,43
1257,0,46,80,60,173,150
1258,4,24,27,32,29,216
1259,16,48,52,19,220,106
1260,6,35,105,49,83,27
1261,24,14,47,116,254,0
1262,5,16,60,24,187,74
1263,16,4,52,59,209,124
1264,5,21,41,68,87,73
1265,4,2,31,47,147,158
1266,16,48,53,25,143,187
1267,52,46,82,93,77,187
1268,52,17,51,122,72,183
1269,16,48,36,0,75,247
1270,31,12,91,72,238,17
1271,37,21,57,29,29,131
1272,4,24,38,103,245,243
1273,4,24,49,26,189,192
1274,59,54,37,1,51,240
1275,16,48,112,46,63,160
1276,16,48,7,25,7,138
1277,16,48,19,71,75,86
1278,36,35,125,62,17,149
1279,16,48,82,49,245,195
1280,4,24,69,29,56,83
1281,4,12,109,32,253,132
1282,16,24,15,40,41,185
1283,38,6,3,94,26,109
1284,9,18,50,8,52,26
1285,9,18,6,20,105,145
1286,4,24,92,33,222,102
1287,16,48,49,16,197,168
1288,61,55,111,124,156,219
1289,16,48,34,19,87,233
1290,1,29,47,89,172,200
1291,5,45,120,95,208,158
1292,7,56,108,117,93,187
1293,58,45,121,118,70,86
1294,38,6,76,25,48,247
1295,44,59,67,34,54,251
1296,59,59,40,104,82,127
1297,39,12,11,103,15,149
1298,5,16,53,89,246,208
1299,59,59,101,107,215,103
1300,5,24,103,60,134,98
1301,5,16,73,89,64,233
1302,42,43,78,62,133,39
1303,59,59,0,101,115,8
1304,37,21,124,37,112,92
1305,24,34,20,16,181,34
1306,4,24,4,122,71,219
1307,5,45,30,89,102,47
1308,14,14,74,118,147,208
1309,59,59,116,20,255,56
1310,4,23,123,34,164,77
1311,21,48,47,11,29,60
1312,4,24,67,1,3,217
1313,36,35,10,0,198,83
1314,4,24,69,6,53,121
1315,37,21,69,29,105,40
1316,13,24,52,97,93,215
1317,4,24,53,116,49,157
1318,36,22,14,105,219,236
1319,6,35,35,23,247,1
1320,34,49,110,37,35,122
1321,44,28,84,121,74,49
1322,13,22,28,39,99,62
1323,24,14,82,20,236,108
1324,12,11,54,39,236,126
1325,2,36,25,35,99,151
1326,0,46,116,11,183,70
1327,4,24,84,35,210,119
1328,36,35,118,113,157,67
1329,10,59,103,117,203,154
1330,48,47,124,117,8,63
1331,60,58,97,8,236,9
1332,49,15,81,89,81,90
1333,7,7,88,12,202,72
1334,33,2,86,11,228,62
1335,10,8,80,82,6,99
1336,3,5,72,12,81,144
1337,36,35,42,105,255,65
1338,49,15,63,92,150,101
1339,3,0,93,13,98,30
1340,60,58,21,21,30,4
1341,48,57,127,107,34,122
1342,22,18,88,104,200,59
1343,22,19,90,47,150,150
1344,49,15,123,76,227,159
1345,27,27,74,56,63,223
1346,43,9,29,22,4,209
1347,22,0,15,32,169,224
1348,35,38,93,14,151,161
1349,29,17,120,2,142,172
1350,49,15,122,36,98,200
1351,19,33,101,67,192,210
1352,45,47,67,34,153,131
1353,1,50,47,58,69,61
1354,40,8,60,39,170,81
1355,26,32,74,56,91,8
1356,42,38,64,56,103,10
1357,42,43,88,109,85,108
1358,40,29,83,2,106,177
1359,18,37,48,79,238,138
1360,22,19,14,20,30,4
1361,37,31,66,81,11,132
1362,43,11,46,44,120,214
1363,61,53,86,58,12,186
1364,4,48,87,122,29,230
1365,44,29,17,100,46,43
1366,17,54,88,108,81,199
1367,13,22,3,47,229,119
1368,1,1,20,78,85,223
1369,50,1,52,46,246,0
1370,8,26,98,58,48,79
1371,53,51,80,61,234,168
1372,10,8,54,107,250,179
1373,49,15,113,64,217,230
1374,10,8,32,14,226,239
1375,20,19,87,46,27,228
1376,26,8,102,14,217,66
1377,10,30,125,74,61,28
1378,13,22,2,91,154,91
1379,3,0,10,61,49,10
1380,45,47,124,72,33,41
1381,47,61,78,113,119,52
1382,8,26,101,114,6,44
1383,38,6,90,118,28,190
1384,29,12,5,10,64,152
1385,63,63,37,51,198,236
1386,63,63,58,80,245,165
1387,29,12,111,92,245,163
1388,11,31,35,54,129,129
1389,53,51,64,28,228,130
1390,44,28,116,35,189,196
1391,32,20,31,93,145,143
1392,58,29,14,94,175,178
1393,18,38,64,11,254,69
1394,34,49,89,3,39,147
1395,62,62,12,93,198,82
1396,18,37,104,47,249,111
1397,46,17,103,16,96,37
1398,53,8,116,57,46,70
1399,18,43,31,93,233,63
1400,30,39,75,118,254,165
1401,58,49,67,118,206,163
1402,37,50,94,28,5,252
1403,52,17,51,12,7,224
1404,4,24,30,24,177,3
1405,4,48,7,33,23,181
1406,5,48,75,31,48,98
1407,58,29,83,94,69,15
1408,63,25,110,14,104,26
1409,13,22,99,65,63,161
1410,37,48,29,118,20,253
1411,44,28,27,112,171,140
1412,23,50,103,17,222,73
1413,23,50,71,67,221,195
1414,44,28,30,63,18,168
1415,51,52,79,119,41,107
1416,54,40,92,86,63,110
1417,2,41,26,15,22,206
1418,22,19,95,32,126,166
1419,10,32,58,56,175,111
1420,5,45,121,50,53,97
1421,33,58,77,26,206,126
1422,62,19,123,62,74,180
1423,14,56,97,81,93,215
1424,22,45,1,66,175,86
1425,5,49,45,111,255,30
1426,0,14,97,120,75,86
1427,4,24,58,21,3,101
1428,50,0,61,70,84,31
1429,50,0,64,58,212,136
1430,11,32,104,2,48,142
1431,41,56,22,65,1,208
1432,50,7,64,39,219,137
1433,50,34,88,110,212,42
1434,3,31,102,5,198,191
1435,23,50,59,80,74,229
1436,44,28,37,90,160,82
1437,61,55,59,13,179,18
1438,23,37,64,23,230,51
1439,50,36,18,44,187,121
1440,37,6,74,28,112,180
1441,60,58,28,54,195,15
1442,46,46,75,88,190,128
1443,20,19,28,72,158,135
1444,23,50,114,54,28,68
1445,50,36,32,90,154,177
1446,35,35,58,56,103,203
1447,30,5,90,10,162,253
1448,8,26,51,92,233,28
1449,8,27,67,31,38,175
1450,58,47,59,32,128,75
1451,45,13,17,53,58,145
1452,55,43,44,117,174,237
1453,45,4,12,28,152,11
1454,8,26,67,5,172,148
1455,33,40,23,5,127,226
1456,35,20,39,69,237,65
1457,47,39,83,120,146,157
1458,30,5,113,36,19,94
1459,47,39,34,36,99,115
1460,39,4,27,74,163,221
1461,60,58,67,6,130,164
1462,7,7,29,22,149,209
1463,34,39,71,61,235,170
1464,53,15,10,125,242,110
1465,51,52,52,19,213,213
1466,43,55,18,3,252,176
1467,44,18,26,54,199,16
1468,1,52,4,47,127,166
1469,58,29,53,94,44,50
1470,51,52,94,4,195,4
1471,62,38,107,116,192,11
1472,42,43,87,7,64,194
1473,25,57,59,31,218,31
1474,48,57,93,47,141,123
1475,22,43,125,4,191,95
1476,35,30,66,103,150,228
1477,41,56,6,54,1,110
1478,41,56,20,46,135,141
1479,57,56,84,121,50,199
1480,41,37,92,14,62,77
1481,3,3,102,27,167,41
1482,15,51,40,9,184,126
1483,31,60,84,63,165,192
1484,15,60,82,49,181,130
1485,36,35,66,30,195,103
1486,15,60,9,35,236,251
1487,51,52,92,115,98,243
1488,15,60,28,53,10,40
1489,15,60,1,55,226,166
1490,48,57,31,115,105,180
1491,31,37,28,9,232,53
1492,15,3,18,108,37,114
1493,51,52,16,4,152,160
1494,15,60,95,93,135,173
1495,33,7,86,11,114,10
1496,33,7,98,124,51,38
1497,10,8,127,95,196,68
1498,31,60,28,125,245,206
1499,15,60,49,108,159,141
1500,7,2,110,40,203,237
1501,15,60,62,75,84,230
1502,31,60,127,65,68,170
1503,59,59,98,65,244,154
1504,15,60,122,39,144,31
1505,31,13,8,4,236,148
1506,31,3,18,73,213,63
1507,20,7,52,39,7,236
1508,7,2,101,117,19,205
1509,33,30,50,52,250,221
1510,25,39,35,78,32,155
1511,49,15,30,44,127,253
1512,3,0,86,96,118,111
1513,3,0,86,96,118,111
1514,3,47,50,101,19,28
1515,11,31,6,125,204,119
1516,41,56,42,1,111,11
1517,7,7,101,107,156,61
1518,5,24,72,60,238,162
1519,9,62,63,79,232,235
1520,9,62,63,79,232,235
1521,28,23,54,45,105,206
1522,30,5,16,10,8,176
1523,33,7,87,39,54,27
1524,30,39,111,30,48,181
1525,39,4,15,96,126,192
1526,39,4,30,22,245,143
1527,61,55,81,50,117,49
1528,21,52,63,102,65,8
1529,54,40,120,125,145,131
1530,38,6,46,105,51,57
1531,4,24,41,100,17,63
1532,52,17,31,22,189,248
1533,43,16,109,101,252,148
1534,14,14,110,34,106,102
1535,45,6,70,119,22,43
1536,46,1,115,28,200,217
1537,23,50,63,120,137,205
1538,42,35,6,96,113,176
1539,38,41,55,102,114,41
1540,36,35,44,103,9,196
1541,5,16,53,89,10,167
1542,28,23,71,101,9,215
1543,38,6,92,68,177,28
1544,4,24,119,95,18,106
1545,5,16,60,120,151,132
1546,56,16,89,68,115,255
1547,5,46,44,31,24,44
1548,58,29,54,19,158,206
1549,38,6,51,109,84,204
1550,19,33,6,75,247,14
1551,9,18,56,85,72,205
1552,38,59,70,90,175,176
1553,23,32,124,73,107,52
1554,47,39,15,123,138,255
1555,47,39,60,116,162,111
1556,47,39,105,32,247,184
1557,48,57,111,96,247,196
1558,49,15,68,107,102,221
1559,44,59,109,98,76,16
1560,13,22,52,109,195,94
1561,3,0,124,10,191,227
1562,12,55,123,109,4,112
1563,12,53,5,4,106,192
1564,3,5,35,30,195,141
1565,12,25,81,55,182,83
1566,11,31,94,70,7,129
1567,3,0,54,108,129,64
1568,12,53,79,106,39,222
1569,2,36,22,36,122,57
1570,62,62,74,119,205,33
1571,7,7,88,10,220,196
1572,49,15,64,42,18,190
1573,10,8,6,83,58,184
1574,2,41,47,53,193,168
1575,55,61,90,110,165,229
1576,53,51,80,68,92,227
1577,10,8,18,117,65,121
1578,20,19,66,48,0,30
1579,53,51,21,45,241,151
1580,59,8,22,51,232,39
1581,22,19,64,76,32,223
1582,8,15,34,36,108,144
1583,55,61,105,110,236,48
1584,26,8,42,22,95,211
1585,61,7,57,46,213,175
1586,31,3,19,127,163,66
1587,17,5,41,25,103,121
1588,13,22,3,47,156,170
1589,1,54,27,68,88,156
1590,44,28,75,63,244,18
1591,44,28,53,99,85,136
1592,21,34,94,102,219,233
1593,13,22,91,41,7,170
1594,51,52,66,14,168,153
1595,1,1,3,50,36,40
1596,1,1,1,46,3,70
1597,34,49,113,3,119,5
1598,17,45,51,102,150,30
1599,63,52,37,90,166,151
1600,34,49,36,114,126,131
1601,61,55,6,45,99,119
1602,13,22,6,65,112,179
1603,34,49,27,75,195,118
1604,34,49,89,75,247,200
1605,48,57,24,41,249,2
1606,44,28,77,44,74,119
1607,38,49,88,13,11,252
1608,3,56,102,46,153,116
1609,57,56,20,103,25,138
1610,3,0,86,30,169,39
1611,63,38,100,105,106,210
1612,11,31,94,70,199,7
1613,49,15,115,36,187,108
1614,41,15,100,8,193,79
1615,3,0,48,79,175,35
1616,3,63,51,27,26,143
1617,3,0,48,79,62,134
1618,63,26,93,39,35,120
1619,63,63,100,117,178,224
1620,63,63,100,115,65,216
1621,29,12,10,81,40,195
1622,55,3,98,34,133,111
1623,11,31,10,125,66,147
1624,29,12,35,52,145,192
1625,35,30,104,15,51,139
1626,29,12,91,71,217,225
1627,3,0,68,35,184,179
1628,56,30,89,77,237,50
1629,57,56,27,109,188,177
1630,30,5,62,32,237,63
1631,22,19,90,47,178,41
1632,7,7,98,12,123,32
1633,20,15,52,108,163,159
1634,33,2,0,113,167,18
1635,49,15,42,106,73,5
1636,55,61,54,118,176,211
1637,53,51,26,22,148,144
1638,33,41,30,93,222,126
1639,19,33,76,32,226,214
1640,4,24,84,63,152,161
1641,12,50,12,4,37,90
1642,61,55,79,98,191,32
1643,9,18,125,107,4,200
1644,48,22,55,79,175,165
1645,13,14,40,65,191,92
1646,6,35,76,23,170,166
1647,16,48,52,36,56,125
1648,14,6,123,104,118,172
1649,51,32,75,108,216,131
1650,31,3,125,37,70,145
1651,26,32,52,5,20,44
1652,37,29,94,34,100,6
1653,19,33,105,81,43,143
1654,52,17,116,3,201,33
1655,35,30,42,53,227,23
1656,51,52,54,65,204,83
1657,43,11,46,89,127,192
1658,54,40,68,78,43,99
1659,6,44,94,107,211,124
1660,13,22,90,79,41,2
1661,47,9,94,68,209,85
1662,61,55,5,80,13,11
1663,9,18,88,80,149,54
1664,8,54,103,2,223,245
1665,20,45,92,88,175,105
1666,34,49,4,39,141,253
1667,21,63,56,81,253,18
1668,10,8,36,101,115,219
1669,48,28,11,93,242,126
1670,5,16,41,82,214,181
1671,49,5,82,51,238,148
1672,2,36,12,122,82,91
1673,47,39,4,73,38,237
1674,47,39,83,39,255,74
1675,30,4,27,117,124,126
1676,55,61,83,7,255,243
1677,43,9,24,29,254,9
1678,52,51,99,81,255,209
1679,14,48,53,2,101,136
1680,27,42,48,79,18,142
1681,22,19,59,11,185,118
1682,55,61,48,28,178,245
1683,44,36,47,63,12,169
1684,50,51,84,82,253,214
1685,48,57,105,114,210,195
1686,25,57,66,3,181,116
1687,48,57,61,38,175,210
1688,48,57,101,118,157,87
1689,27,27,114,29,161,228
1690,62,43,63,33,110,168
1691,25,57,105,5,174,206
1692,48,57,4,94,222,184
1693,51,52,2,116,97,24
1694,46,17,122,35,66,80
1695,52,17,28,65,37,87
1696,9,18,90,122,39,232
1697,58,29,68,104,176,90
1698,38,37,65,31,214,161
1699,5,16,78,50,118,242
1700,37,21,88,53,133,98
1701,56,13,122,68,82,23
1702,27,63,107,105,175,36
1703,17,17,46,16,172,113
1704,56,55,37,39,45,25
1705,0,46,50,95,218,79
1706,36,35,23,0,240,235
1707,36,35,15,110,211,243
1708,36,35,114,11,211,96
1709,55,61,44,62,175,39
1710,61,25,12,51,220,106
1711,56,13,37,27,130,168
1712,52,17,65,38,218,12
1713,26,42,16,122,142,74
1714,1,52,64,66,80,29
1715,5,16,119,69,205,227
1716,41,30,106,59,39,88
1717,14,55,22,66,241,126
1718,12,53,108,96,64,252
1719,17,47,65,123,165,11
1720,15,37,56,79,170,187
1721,36,35,109,46,241,12
1722,1,1,101,15,78,107
1723,30,36,25,116,219,130
1724,30,40,81,58,141,213
1725,47,30,113,5,95,176
1726,30,36,21,19,134,158
1727,30,40,88,98,58,194
1728,4,24,106,59,146,215
1729,49,15,31,88,0,183
1730,50,36,52,111,233,68
1731,46,15,72,114,105,104
1732,39,4,99,102,188,177
1733,39,4,12,93,122,84
1734,39,4,67,36,92,176
1735,39,4,15,96,168,128
1736,30,8,16,47,72,82
1737,46,17,47,74,150,72
1738,39,4,57,81,29,1
1739,39,4,58,35,76,238
1740,35,47,35,9,239,156
1741,1,36,47,68,3,243
1742,33,2,98,92,190,232
1743,39,4,12,93,36,230
1744,40,31,6,1,230,46
1745,40,41,63,118,97,28
1746,49,15,78,91,173,138
1747,27,27,29,56,138,64
1748,40,4,59,90,13,109
1749,39,4,24,90,58,37
1750,40,41,0,45,113,41
1751,50,34,75,56,151,6
1752,45,47,122,49,107,228
1753,45,47,20,70,82,149
1754,47,11,3,74,253,160
1755,45,47,83,100,252,61
1756,51,52,57,20,166,111
1757,40,22,97,61,200,0
1758,6,6,55,54,18,24
1759,40,41,88,56,221,243
1760,40,30,102,30,51,165
1761,40,41,101,98,179,20
1762,55,61,95,82,19,117
1763,33,2,74,38,93,53
1764,33,2,108,88,78,254
1765,40,41,63,118,70,225
1766,49,15,102,125,85,145
1767,49,15,27,121,215,178
1768,20,19,113,78,242,131
1769,47,39,120,26,82,237
1770,40,41,102,83,28,76
1771,26,42,24,113,80,110
1772,33,4,104,108,0,229
1773,19,33,33,93,251,231
1774,33,47,72,117,161,125
1775,2,35,90,34,254,101
1776,39,4,80,34,158,225
1777,39,4,122,68,236,227
1778,55,61,101,118,86,195
1779,33,2,22,21,113,250
1780,39,4,27,33,160,221
1781,13,12,67,74,149,112
1782,8,26,79,88,164,9
1783,61,55,109,78,254,125
1784,61,55,44,17,130,32
1785,53,51,100,1,213,128
1786,20,19,40,99,142,14
1787,59,60,66,59,30,112
1788,5,16,91,12,64,87
1789,2,30,70,46,148,166
1790,5,24,0,87,137,211
1791,31,29,24,122,73,148
1792,46,31,123,2,164,136
1793,63,21,47,121,159,206
1794,13,2,108,70,233,26
1795,52,17,71,36,80,131
1796,34,11,100,115,39,167
1797,43,11,46,86,125,68
1798,10,8,57,101,56,20
1799,48,42,127,39,171,228
1800,49,15,115,36,126,7
1801,34,49,27,21,92,58
1802,9,18,60,56,168,232
1803,18,37,69,6,95,154
1804,49,15,84,14,214,206
1805,55,61,54,93,180,72
1806,26,42,71,67,192,51
1807,19,33,32,45,36,51
1808,43,11,85,54,37,204
1809,35,36,22,5,213,203
1810,52,52,101,6,18,34
1811,0,46,79,24,63,134
1812,43,34,103,17,66,175
1813,25,19,22,122,124,241
1814,38,54,35,117,220,13
1815,4,24,20,57,95,240
1816,9,29,94,38,109,214
1817,12,53,15,108,118,22
1818,62,62,40,14,245,183
1819,18,43,111,104,28,73
1820,42,38,93,95,59,84
1821,34,49,33,89,36,69
1822,52,17,35,73,254,225
1823,19,11,69,51,56,3
1824,36,36,20,87,172,63
1825,23,20,107,120,210,107
1826,36,45,121,116,20,121
1827,5,45,121,15,126,59
1828,62,62,22,67,147,255
1829,62,62,99,49,6,170
1830,42,43,82,71,46,117
1831,35,50,51,95,215,74
1832,34,45,113,35,76,73
1833,44,28,31,93,101,12
1834,34,49,47,6,190,0
